store,description,market,parent,capacity,maxReleaseOrderPerDay,supplyOffsetQuantity,isDefault,status,preferred,type,inventoryAvailableToSell,rollupInventory,longitude,state,country,city,address,postalCode,latitude
8971,Brewdis#8971,US,1521,30,30,0,N,A,N,S,Y,Y,-96.789422,TX,US,PLANO,1900 Preston Rd.,75093,33.026548
5814,House of Brews #5814,US,5814,65,65,3,N,A,N,S,Y,Y,,NY,US,MOHEGAN LAKE,3131 E. Main Street,10547,
6782,SQAle#6782,US,6782,30,30,0,N,A,N,S,Y,Y,-76.610696,MD,US,BALTIMORE,201 E. PRATT STREET,21202,39.286213
5344,House of Brews #5344,US,5344,65,65,3,N,A,N,S,Y,Y,,NY,US,ITHACA,40 CATHERWOOD RD,14850,
4869,Hip Hops #4869,US,4869,15,15,0,N,A,N,S,N,N,,,,,,,
7093,Hip Hops #7093,US,7093,30,30,0,N,A,N,S,Y,Y,-88.1478069,IL,US,Naperville,103 S Washington,60540,41.7739624
7186,Brewdis #7186,US,7186,30,30,0,N,O,N,S,N,N,,NJ,US,OLD BRIDGE,3801 US HIGHWAY #9,8857,
6404,Brewdis #6404,US,6404,30,30,0,N,O,N,S,N,N,,WV,US,BRIDGEPORT,2399 MEADOWBROOK MALL,26330,
9516,Brewdis #9516,US,9516,20,20,0,N,O,N,S,N,N,-94.181568,AR,US,Rogers,529 N 46th St,72756,36.355417
3447,House of Brews#3447,CA,3447,45,45,3,N,A,N,S,Y,Y,-119.439335,BC,CA,KELOWNA,2271 Harvey Avenue,V1Y6H2,49.880703
3755,Brewdis 3755,JP,3755,44,44,1,N,A,N,S,Y,Y,132.7175,38,JP,Iyo-gun,850,791-3120,33.7842
7785,Brewdis Brewery #7785,US,7785,25,25,0,N,A,N,S,Y,Y,-86.905135,IN,US,MICHIGAN CITY,1770 Lighthouse Place,46360,41.713102
4296,Gap4296,US,4296,50,250,3,N,A,N,S,Y,Y,-70.99388,MA,US,North Dartmouth,135 North Dartmouth Mall,2747,41.643136
5411,House of Brews#5411,US,5411,65,65,3,N,A,N,S,Y,Y,-115.178684,NV,US,LAS VEGAS,6587 LAS VEGAS BLVD SOUTH,89119,36.06821
8313,SQAle #8313,US,8313,10,10,0,N,A,N,S,Y,Y,,NJ,US,North Brunswick,Route 1 and Route 130,8902,
1056,Brewdis Brewery #1056,US,1056,25,25,0,N,A,N,S,Y,Y,-97.640876,OK,US,OKLAHOMA CITY,7630 W Reno Avenue,73127,35.464477
7184,Brewdis #7184,US,7184,30,150,0,N,A,N,S,Y,Y,,IA,US,WEST DES MOINES,101 JORDAN CREEK PKWY,50266-8115,
6283,House of Brews#6283,US,6283,45,45,3,N,A,N,S,Y,Y,-90.140271,MS,US,JACKSON,6366 A RIDGEWOOD COURT,39211,32.39611
6796,House of Brews#6796,CA,6796,25,30,0,N,A,N,S,Y,Y,-73.919325,QC,CA,Mirabel,19001 Chemin Notre-Dame,J7J0T1,45.698741
5170,House of Brews #5170,US,5170,0,45,3,N,O,N,S,N,N,,CA,US,HUNTINGTON BEACH,18543 MAIN ST,92648,
3363,House of Brews#3363,US,3363,65,65,3,N,A,N,S,Y,Y,-81.116935,GA,US,SAVANNAH,7804 ABERCORN ST,31406,32.001945
8546,SQAle #8546,US,8546,10,15,0,N,O,N,S,N,N,-77.111555,MD,US,KENSINGTON,11301 Rockville Pike,20895,39.09538
8996,SQAle #8996,US,8996,10,10,0,N,A,N,S,Y,Y,,VA,US,NORFOLK,300 MONTICELLO AVENUE,23510,
615,Brewdis #615,US,615,10,10,0,N,O,N,S,N,N,-74.963665,NJ,US,Moorestown,400 Route 38,8057,39.941396
3438,House of Brews#3438,US,3438,65,30,0,N,A,N,S,Y,Y,-121.842479,CA,US,LIVERMORE,3720 LIVERMORE OUTLETS DRIVE,94551,37.700623
7030,Brewdis #7030,US,7030,25,125,0,N,A,N,S,Y,Y,,NY,US,WHITE PLAINS,125 WESTCHESTER AVENUE,10601,
9701,Brewdis #9701,US,9701,30,150,0,N,O,N,S,N,N,,IL,US,SCHAUMBURG,5 WOODFIELD MALL,60173,
6270,SQAle Brewery #6270,US,6270,30,30,0,N,A,N,S,Y,Y,-75.112291,DE,US,REHOBOTH BEACH,36445 Seaside Outlet,19971,38.718928
4513,House of Brews#4513,US,4513,65,30,0,N,A,N,S,Y,Y,-82.904369,OH,US,SUNBURY,400 SOUTH WILSON ROAD,43074,40.277367
3300,House of Brews #3300,US,3300,45,45,3,N,O,N,S,N,N,,MI,US,BRIGHTON,9590 VILLAGE PLACE BLVD,48116,
4516,House of Brews#4516,US,4516,65,30,0,N,A,N,S,Y,Y,-86.596208,AL,US,LEEDS,6200 GRAND RIVER BVD. EAST,35235,33.548686
9163,Brewdis#9163,CA,9804,25,25,3,N,A,N,S,Y,N,-123.366947,BC,CA,VICTORIA,1319 GOVERNMENT STREET,V8W1Y9,48.427086
5525,House of Brews #5525,US,5525,0,45,3,N,O,N,S,N,N,,CA,US,CLOVIS,115 SHAW AVE,93612,
174,SQAle #174,US,174,30,15,0,N,A,N,S,Y,Y,-94.175881,AR,US,Rogers,2203 Promenade Blvd,72758,36.305284
3425,House of Brews#3425,CA,3425,30,30,3,N,A,N,S,Y,Y,-63.560509,NS,CA,DARTMOUTH,32 Micmac Boulevard,B3A4N3,44.684295
5935,House of Brews#5935,US,5935,65,65,3,N,A,N,S,Y,Y,-87.80458,IL,US,OAK PARK,417 N HARLEM AVE,60301,41.887484
3500,House of Brews #3500,US,3500,45,45,3,N,A,N,S,Y,Y,,OH,US,SANDUSKY,4020 MILAN RD,44870-5830,
6083,House of Brews #6083,US,6083,65,65,3,N,A,N,S,Y,Y,,CA,US,SANTEE,9922 Mission Gorge Rd.,92071,
3177,SQAle #3177,US,3177,25,25,0,N,A,N,S,Y,Y,,PA,US,HARRISBURG,2609-11 BRINDLE DR,17109,
7752,Brewdis Brewery #7752,US,7752,25,25,0,N,A,N,S,Y,Y,-70.105391,ME,US,FREEPORT,35 Main Street,4032,43.855999
436,Brewdis #436,US,436,30,150,0,N,A,N,S,Y,Y,,TX,US,HOUSTON,12850 Memorial Drive,77024,
7046,Hip Hops #7046,US,7046,30,30,0,N,A,N,S,Y,Y,,CT,US,Farmington,500 West Farms Mall,6032,
9807,Store #9807,CA,9807,25,25,0,N,A,N,S,Y,Y,-119.43934,BC,CA,KELOWNA,2271 Harvey Avenue,V1Y 6H2,49.880703
5400,House of Brews #5400,US,5400,65,65,3,N,A,N,S,Y,Y,,NC,US,APEX,1561 BEAVER CREEK COMMONS DRIVE,27502,
3037,SQAle #3037,US,3037,30,30,0,N,A,N,S,N,N,,OH,US,GROVE CITY,5900 North Meadows Drive,43123,
7675,SQAle #7675,US,7675,25,25,0,N,A,N,S,Y,Y,,CA,US,CHULA VISTA,2015 BIRCH ROAD SUITE 803,91915,
691,SQAle #691,US,691,60,15,0,N,A,N,S,Y,Y,-79.831045,NC,US,Greensboro,707B Friendly Center Rd,27408,36.085967
5782,House of Brews #5782,US,5782,65,65,3,N,A,N,S,Y,Y,,NY,US,ROCHESTER,386 GREECE RIDGE CENTER DR,14626-2819,
1785,Brewdis Brewery #1785,US,1785,25,25,0,N,A,N,S,Y,Y,-78.958909,SC,US,MRYTLE BEACH,4630 Factory Stores Boulevard,29579,33.751125
7939,Brewdis Brewery #7939,US,7939,25,25,0,N,A,N,S,Y,Y,-80.722227,NC,US,CONCORD,8111 Concord Mills Boulevard,28027,35.368998
3948,Brewdis 3948,JP,3948,30,30,1,N,A,N,S,N,N,,11,JP,Kawagoe-shi,Maruhiro Hyakkaten Annex D-kan,350-8511,
2255,Brewdis #2255,US,2255,25,125,0,N,A,N,S,Y,Y,,MA,US,WELLESLEY,74 CENTRAL ST,02482-5714,
3368,House of Brews #3368,US,3368,45,45,3,N,A,N,S,Y,Y,,NY,US,OLEAN,1743 PLAZA DR,14760,
439,Brewdis #439,US,439,30,150,0,N,A,N,S,Y,Y,-95.335551,TX,US,Houston,5462 FM 1960 West,77069,29.781938
8990,SQAle #8990,US,8990,20,20,0,N,O,N,S,N,N,,CA,US,ARCADIA,400 S. Baldwin,91007,
OFC,SQAle #OFC,US,OFC,4000000,9999999,0,Y,A,Y,W,Y,Y,-82.91251,OH,US,Groveport,6001 Greenpointe Drive South,43125,39.849065
2282,Brewdis #2282,US,2282,30,150,0,N,A,N,S,Y,Y,,MA,US,METHUEN,90 Pleasant Valley Street,1844,
3974,House of Brews #3974,US,3974,65,65,3,N,A,N,S,Y,Y,,UT,US,SAINT GEORGE,15 SOUTH RIVER ROAD,84790,
7282,Brewdis#7282,US,7282,25,30,0,N,O,N,S,N,N,-75.03306,NJ,US,Cherry Hill,941 Haddonfield Rd,8002,39.9255
414,Brewdis #414,US,414,50,150,0,N,A,N,S,Y,Y,,TX,US,HOUSTON,900 GESSNER RD,77024-2505,
6280,SQAle Brewery #6280,US,6280,15,15,0,N,A,N,S,Y,Y,-87.956329,IL,US,GURNEE,6170 Grand Avenue,60031,42.384566
3745,House of Brews#3745,US,3745,65,65,0,N,A,N,S,Y,Y,-75.05074,NJ,US,BLACKWOOD,100 PREMIUM OUTLET DR,8012,39.785803
676,Brewdis #676,US,676,25,125,0,N,A,N,S,Y,Y,,NJ,US,CHESTER,300 S.O.C. ST.,07930-2008,
2491,Brewdis Brewery #2491,US,2491,15,15,0,N,A,N,S,Y,Y,-97.371715,TX,US,CORPUS CHRISTI,5425 S Padre Island Drive,78411,27.705679
5120,House of Brews #5120,US,5120,65,65,3,N,A,N,S,Y,Y,,NC,US,GREENSBORO,1208-B BRIDFORT PARKWAY,27407,
6019,House of Brews #6019,US,6019,45,45,3,N,A,N,S,Y,Y,,NE,US,PAPILLION,7902 TOWNE CENTER PARKWAY,68046,
5852,House of Brews #5852,US,5852,65,65,3,N,A,N,S,Y,Y,,MN,US,EAGAN,1263 PROMENADE PL,55121,
5955,House of Brews #5955,US,5955,65,65,3,N,A,N,S,Y,Y,,CA,US,SAN MATEO,49 WEST HILLSDALE BLVD.,94403,
6822,House of Brews#6822,US,6822,65,30,0,N,O,N,S,Y,Y,-80.1569,PA,US,Grove City,1911 Leesburg Grove City Rd,16127,41.138521
7082,Hip Hops #7082,US,7082,30,30,0,N,A,N,S,Y,Y,-76.542887,MD,US,Annapolis,2510 Solomons Island Rd,21401,38.971401
9664,Brewdis #9664,US,9664,30,30,0,N,A,N,S,N,N,,LA,US,NEW ORLEANS,1 POYDRAS ST,70130,
3499,House of Brews #3499,US,3499,65,65,3,N,A,N,S,Y,Y,,KY,US,LEXINGTON,3801 MALL ROAD,40503,
1323,Brewdis #1323,US,1323,30,30,0,N,O,N,S,N,N,,GA,US,ATHENS,3700 Atlanta Hwy,30606,
1064,SQAle Brewery #1064,US,1064,15,15,0,N,O,N,S,N,N,-111.978965,UT,US,WEST JORDAN,Jordan Landing,84084,40.62282
6373,House of Brews #6373,US,6373,20,20,3,N,A,N,S,Y,Y,-83.100983,FL,US,Sarasota,140 University Town,34243,42.406878
306,Brewdis #306,US,306,25,125,0,N,A,N,S,Y,Y,,CA,US,SAN DIEGO,4505 La Jolla Village Dr,92122-1297,
6200,House of Brews #6200,US,6200,65,65,3,N,A,N,S,Y,Y,,MA,US,BROCKTON,200 WESTGATE DR,2301,
4455,House of Brews#4455,US,4455,65,30,0,N,A,N,S,Y,Y,-84.047948,GA,US,Dawsonville,800 HWY 400 South,30534,34.357814
686,Brewdis 686,JP,686,30,30,1,N,A,N,S,N,N,,13,JP,Toshima-ku,Ikebukuro Tobu Hyakkaten 1/2F,171-8512,
6035,House of Brews #6035,US,6035,65,45,3,N,A,N,S,Y,Y,,MD,US,WALDORF,11110 MALL CIRCLE,20603-6037,
6589,House of Brews #6589,US,6589,45,45,3,N,O,N,S,N,N,,ID,US,TWIN FALLS,2030 BRIDGEVIEW BLVD,83301-3078,
5251,Brewdis #5251,US,5251,30,30,0,N,O,N,S,N,N,,NE,US,OMAHA,3001 SO 144th St.,68144,
9541,Store #9541,CA,9850,25,25,2,N,O,N,S,Y,Y,-73.571405,QC,CA,MONTREAL,705 St. Catherine Street West,H3B 4G5,45.50361
5396,House of Brews #5396,US,5396,0,65,3,N,O,N,S,N,N,,GA,US,ATHENS,3660 ATLANTA HWY,30606,
6572,House of Brews #6572,US,6572,0,30,0,N,A,N,S,N,N,,,,,,,
596,Brewdis #596,US,596,30,150,0,N,A,N,S,Y,Y,,AZ,US,SCOTTSDALE,15279 North Scottsdale Road,85254,
9306,Brewdis #9306,US,9306,60,30,0,N,O,N,S,N,N,,TX,US,CEDAR PARK,11200 LAKELINE MALL DR,78613,
8147,SQAle #8147,US,8147,30,30,0,N,A,N,S,Y,Y,-118.298662,CA,US,CANOGA PARK,6600 TOPANGA CNYN BLVD SPACE 19-20,91303,33.786594
3794,House of Brews #3794,US,3794,65,65,3,N,A,N,S,Y,Y,,UT,US,AMERICAN FORK,678 W MAIN STREET,84003,
5715,House of Brews #5715,US,5715,0,45,3,N,O,N,S,N,N,,IL,US,WHEATON,138 DANADA SQUARE W.,60187,
9840,Store #9840,CA,9840,25,25,0,N,A,N,S,Y,Y,-79.380594,ON,CA,TORONTO,260 YONGE ST - E1,M5B 2L9,43.654657
5272,House of Brews#5272,US,5272,45,45,3,N,A,N,S,Y,Y,-77.348695,VA,US,MECHANICSVILLE,7230 BELL CREEK ROAD,23111,37.600895
2120,Brewdis #2120,US,2120,25,125,0,N,A,N,S,Y,Y,,PA,US,PITTSBURGH,100 ROBINSON CENTRE DR,15205-4831,
2700,Brewdis Brewery #2700,US,2700,25,30,0,N,A,N,S,Y,Y,-73.937228,NY,US,NEW YORK,4211 BROADWAY,10033,40.848799
9006,Brewdis #9006,US,9006,30,150,0,N,A,N,S,Y,Y,,TX,US,SAN ANTONIO,11745 IH 10 WEST,78230,
8185,SQAle #8185,US,8185,25,25,0,N,A,N,S,Y,Y,,VA,US,Reston,11901 Democracy Drive,20190,
7037,Brewdis #7037,US,7037,25,125,0,N,A,N,S,Y,Y,,CT,US,WESTPORT,125 Main Street,6880,
5052,Brewdis #5052,US,5052,60,60,0,N,O,N,S,N,N,,AL,US,FLORENCE,301 Cox Creek Pkwy.,35630,
7779,Brewdis Brewery #7779,US,7779,45,45,0,N,A,N,S,Y,Y,-117.551596,CA,US,ONTARIO,1 Mills Circle,91764,34.073011
3656,Brewdis 3656,JP,3656,88,88,1,N,A,N,S,Y,Y,132.397167,34,JP,Hiroshima-shi,2-26-1,733-0834,34.370417
2418,Brewdis Brewery #2418,US,2418,15,15,0,N,A,N,S,Y,Y,-113.554079,UT,US,ST. GEORGE,15 South River Road,84790,37.106676
5981,House of Brews #5981,US,5981,65,65,3,N,A,N,S,Y,Y,,MO,US,SPRINGFIELD,2825 S GLENSTONE,65804,
3427,House of Brews #3427,US,3427,65,65,3,N,A,N,S,Y,Y,,WV,US,VIENNA,830 GRAND CENTRAL AVE,26105,
5069,House of Brews #5069,US,5069,45,45,3,N,O,N,S,N,N,,AR,US,BRYANT,7341 ALCOA ROAD,72022,
3837,House of Brews#3837,US,3837,45,65,3,N,A,N,S,Y,Y,-122.339393,WA,US,BURLINGTON,1883 MARKETPLACE DRIVE,98233,48.450409
4830,House of Brews#4830,US,4830,65,30,0,N,A,N,S,Y,Y,-84.746782,GA,US,HIRAM,4794 JIMMY LEE SMITH PKWY,30141,33.886212
2336,Brewdis #2336,US,2336,25,125,0,N,A,N,S,Y,Y,,CT,US,SOUTHBURY,775 Main Street South,6488,
3006,Brewdis #3006,US,3006,30,30,0,N,O,N,S,N,N,,NM,US,SANTA FE,4250 CERRILLOS RD,87507,
3398,House of Brews#3398,US,3398,65,65,3,N,A,N,S,Y,Y,-123.078805,OR,US,ALBANY,1871 14TH AVENUE S.E.,97322,44.628712
1557,SQAle Brewery #1557,US,1557,45,45,0,N,A,N,S,Y,Y,-122.560244,OR,US,PORTLAND,9959 NE Cascades Parkway,97220,45.573722
9179,Brewdis#9179,CA,9806,25,25,3,N,A,N,S,Y,N,-122.803849,BC,CA,SURREY,2232 GUILDFORD TOWN CENTER,V3R7B9,49.186784
7181,Brewdis #7181,US,7181,25,125,0,N,A,N,S,Y,Y,,OH,US,WESTLAKE,206 MARKET ST,44145,
7931,Brewdis Brewery #7931,US,7931,25,25,0,N,A,N,S,Y,Y,-75.601317,NC,US,NAGS HEAD,7100 Croatan Highway,27959,35.912658
6556,House of Brews #6556,US,6556,45,45,3,N,A,N,S,Y,Y,,CA,US,CHICO,2023 FOREST AVE,95928,
7754,Brewdis Brewery #7754,US,7754,45,45,0,N,A,N,S,Y,Y,-97.897759,TX,US,SAN MARCOS,3939 IH 35 S,78666,29.916327
7023,SQAle Brewery #7023,US,7023,15,15,0,N,A,N,S,Y,Y,-112.150229,AZ,US,PHOENIX,4250 W Anthem Way,85087,33.873872
7777,Brewdis Brewery #7777,US,7777,25,25,0,N,A,N,S,Y,Y,-119.335437,CA,US,TULARE,1501 Retherford Drive,93274,36.232041
9797,Brewdis #9797,US,9797,30,30,0,N,O,N,S,N,N,,CT,US,GREENWICH,264 GREENWICH AVENUE,06830-6503,
1321,Brewdis #1321,US,1321,30,90,0,N,A,N,S,Y,Y,-83.930765,GA,US,Buford,3333 Buford Drive,30519,34.079715
9841,Store #9841,CA,9841,25,25,0,N,A,N,S,Y,Y,-79.284597,ON,CA,MARKHAM,5000 Highway 7,L3R 4M9,43.867223
7504,Brewdis #7504,US,7504,60,30,0,N,O,N,S,N,N,,WA,US,SPOKANE,14700 E INDIANA AVE,99216,
3913,House of Brews #3913,US,3913,45,45,3,N,A,N,S,Y,Y,,FL,US,SANFORD,1701 WP BALL BLVD,32771,
5326,House of Brews #5326,US,5326,0,30,0,N,A,N,S,N,N,,,,,,,
3164,SQAle #3164,US,3164,20,20,0,N,A,N,S,Y,Y,,MA,US,HINGHAM,94 DERBY ST,02043-4202,
5302,House of Brews#5302,US,5302,45,45,3,N,A,N,S,Y,Y,-112.122378,AZ,US,FLAGSTAFF,"5005 E MARKET PLACE DR, SUITE 140",86004,36.047623
8556,SQAle #8556,US,8556,20,20,0,N,A,N,S,Y,Y,,TN,US,FRANKLIN,1800 GALLERIA BLVD,37067,
7686,SQAle #7686,US,7686,25,25,0,N,A,N,S,Y,Y,,WI,US,APPLETON,4301 W WISCONSIN AVE,54913,
8106,SQAle #8106,US,8106,20,25,0,N,A,N,S,Y,Y,,VT,US,BURLINGTON,56 Church Street,5401,
7693,SQAle #7693,US,7693,20,15,0,N,O,N,S,N,N,,IN,US,FORT WAYNE,4201 Coldwater Road,46805,
6171,House of Brews #6171,US,6171,65,65,3,N,A,N,S,Y,Y,,IL,US,BLOOMINGTON,1615 E. EMPIRE STREET,61701,
8145,SQAle #8145,US,8145,25,20,0,N,A,N,S,Y,Y,-73.363363,NY,US,HUNTINGTON STATION,160 WALT WHITMAN RD,11746,40.814348
3453,House of Brews #3453,US,3453,65,65,3,N,A,N,S,Y,Y,,IL,US,FAIRVIEW HEIGHTS,6015 N. Illinois Street,62208,
1832,Brewdis Brewery #1832,US,1832,25,25,0,N,A,N,S,Y,Y,-89.782399,WI,US,BARABOO WISCONSIN,210 Gasser Road,53913,43.575697
9155,Store #9155,CA,9155,25,25,3,N,O,N,S,N,N,-79.390348,ON,CA,TORONTO,80 Bloor Street West,M5S 2V1,43.669545
8544,SQAle #8544,US,8544,20,20,0,N,A,N,S,Y,Y,,VA,US,Charlottesville,1044 Emmet ST N,22903-4833,
212,Brewdis #212,US,212,30,30,3,N,O,N,S,N,N,,CA,US,WESTMINSTER,1069A Westminster Mall,92683,
2545,Brewdis Brewery #2545,US,2545,25,25,0,N,A,N,S,Y,Y,-90.582962,MO,US,CHESTERFIELD,17081 N Outer 40 Road,63005,38.669578
7069,SQAle #7069,US,7069,30,30,0,N,A,N,S,Y,Y,-77.443753,NY,US,Victor,174 Eastview Mall,14564,43.031879
4031,BR 4031,JP,4031,30,30,0,N,O,N,S,N,N,,1,JP,Sapporo-shi,Marui Imai Sapporo Honten Otori,060-0042,
5925,House of Brews#5925,US,5925,65,65,3,N,A,N,S,Y,Y,-82.400946,TN,US,JOHNSON CITY,3211 PEOPLES ST,37604,36.344548
6715,House of Brews #6715,US,6715,65,65,3,N,A,N,S,Y,Y,,MO,US,LAKE ST. LOUIS,2 MEADOWS CIRCLE DRIVE,63367,
5064,House of Brews#5064,US,5064,45,45,3,N,A,N,S,Y,Y,-80.87381,SC,US,COLUMBIA,321-8 FORUM DRIVE,29229,34.127538
2552,Brewdis Brewery #2552,US,2552,25,25,0,N,A,N,S,Y,Y,-82.603449,NC,US,ASHVILLE,800 Brevard Road,28806,35.529131
3227,SQAle Brewery #3227,US,3227,30,30,0,N,A,N,S,Y,Y,-86.444217,FL,US,DESTIN,10676 Emerald Coast Parkway W,32550,30.387076
4400,Hip Hops #4400,US,4400,15,15,0,N,A,N,S,N,N,,,,,,,
5220,House of Brews #5220,US,5220,45,45,3,N,A,N,S,Y,Y,,CA,US,HANFORD,230 NORTH 12th AVENUE,93230,
313,Brewdis #313,US,313,40,200,0,N,O,N,S,N,N,,CA,US,LA JOLLA,7851 GIRARD AVE.,92037,
3940,Brewdis 3940,JP,3740,15,15,1,N,A,N,S,Y,Y,139.57,14,JP,Yokohama-shi,4035-1,224-0053,35.5075
5609,House of Brews#5609,US,5609,65,65,3,N,A,N,S,Y,Y,-122.126899,CA,US,SAN LEANDRO,15555 East 14th Street,94577,37.699645
586,Brewdis #586,US,586,30,30,0,N,O,N,S,N,N,,NC,US,CHARLOTTE,6801 Northlake Mall Drive,28216,
1322,Brewdis #1322,US,1322,25,25,0,N,O,N,S,N,N,,GA,US,DOUGLASVILLE,6700 DOUGLAS BLVD,30135,
6262,SQAle Brewery #6262,US,6262,30,30,0,N,A,N,S,Y,Y,-72.716733,NY,US,RIVERHEAD,1770 W Main Street,11901,40.921831
5705,House of Brews #5705,US,5705,65,65,3,N,A,N,S,Y,Y,,KS,US,KANSAS CITY,1815 VILLAGE WEST PKWY,66111,
8523,SQAle #8523,US,8523,20,20,0,N,A,N,S,Y,Y,,CA,US,STUDIO CITY,12155 VENTURA BLVD,91604,
6536,House of Brews #6536,US,6536,65,45,3,N,A,N,S,Y,Y,,IN,US,FORT WAYNE,4030 W JEFFERSON,46804,
3410,House of Brews #3410,US,3410,45,45,3,N,O,N,S,N,N,,IL,US,CALUMET CITY,490 River Oaks W,60409-5433,
7623,Brewdis Brewery #7623,US,7623,25,25,0,N,A,N,S,Y,Y,-111.850766,UT,US,LEHI,3700 Cabela Boulevard,84043,40.391617
1018,House of Brews #1018,US,1018,45,45,3,N,O,N,S,N,N,,MD,US,GREENBELT,7483 GREENBELT RD,20770,
3374,House of Brews #3374,US,3374,65,65,3,N,A,N,S,Y,Y,,PA,US,CENTER VALLEY,3060 CENTER VALLEY PARKWAY,18034,
2000,House of Brews#2000,US,2000,65,65,3,N,A,N,S,Y,Y,-111.909307,AZ,US,TEMPE,55 SOUTH MCCLINTOCK DRIVE,85281,33.432579
4021,BR 4021,JP,4021,40,10,0,N,O,N,S,N,N,139.702333,14,JP,Kawasaki-shi,72-1 Horikawacho,212-0013,35.530944
5476,House of Brews#5476,CA,5476,30,30,3,N,A,N,S,Y,Y,-75.806857,ON,CA,NEPEAN,100 Bayshore Drive,K2B8C1,45.347619
3933,Brewdis 3933,JP,3733,10,10,1,N,A,N,S,Y,Y,139.795556,13,JP,Koto-ku,2-4-9,135-8614,35.651306
7097,Hip Hops #7097,US,7097,30,30,0,N,A,N,S,Y,Y,-80.362579,NJ,US,Shrewsbury,"583 Broad St, Space N19",7702,33.938921
6135,House of Brews#6135,US,6135,65,65,3,N,A,N,S,Y,Y,-89.992749,MS,US,SOUTHAVEN,155 GOODMAN RD W,38671,34.962651
9824,Store #9824,CA,9824,25,25,0,N,A,N,S,Y,Y,-106.66441,SK,CA,SASKATOON,201 21ST St E,S7K 1J9,52.127136
690,Brewdis 690,JP,690,0,30,1,N,A,N,S,N,N,,12,JP,Kashiwa-shi,Lalaport Kashiwanoha 2F,277-8518,
5457,House of Brews#5457,CA,5457,30,30,3,N,A,N,S,Y,Y,-78.87995,ON,CA,OSHAWA,419 King Street West,L1J2K5,43.89053
9829,Store #9829,CA,9829,25,25,0,N,A,N,S,Y,Y,-81.226537,ON,CA,LONDON,1105 Wellington Road South,N6E 1V4,42.930705
8266,SQAle #8266,US,8266,25,25,0,N,A,N,S,Y,Y,-81.394771,FL,US,ORLANDO,8001 SO ORANGE BLOSSOM TRAIL,32809,28.463682
1614,Brewdis #1614,US,1614,50,50,0,N,O,N,S,N,N,,MN,US,MINNEAPOLIS,80 S 8th St,55402-2122,
3884,Brewdis 3884,JP,3684,400,400,1,Y,O,N,S,Y,N,139.473583,13,JP,Machida-shi,3-4-1,194-8509,35.506778
6047,House of Brews #6047,US,6047,65,65,3,N,A,N,S,Y,Y,,WA,US,BELLEVUE,4037 FACTORIA BLVD SE,98006-6125,
4579,House of Brews#4579,US,4579,25,30,0,N,A,N,S,Y,Y,-88.256292,WI,US,Waukesha,1180 W Sunset Dr,53189,42.988789
214,Brewdis #214,US,214,25,125,0,N,A,N,S,Y,Y,,CA,US,COSTA MESA,3333 Bristol St,92626-1811,
3521,House of Brews#3521,CA,3521,30,30,3,N,A,N,S,Y,Y,-79.534664,ON,CA,VAUGHAN,8960 Jane Street,L4K5W4,43.824837
3918,Brewdis 3918,JP,3918,30,30,1,N,A,N,S,N,N,135.680861,27,JP,Hirakata-shi,"15-1, Kuzuha mall 1F/2F",573-1121,34.857361
9604,Brewdis #9604,US,9604,30,90,0,N,A,N,S,Y,Y,,CA,US,SAN FRANCISCO,3491 California St,94118-1836,
4460,House of Brews#4460,US,4460,65,65,0,N,A,N,S,Y,Y,-120.425453,CA,US,SANTA MARIA,625 East Betteravia Rd,93454,34.923744
1560,SQAle Brewery #1560,US,1560,30,30,0,N,A,N,S,Y,Y,-81.802693,FL,US,KEY WEST,501 Duval Street,33040,24.555974
1820,Brewdis #1820,US,1820,25,125,0,N,A,N,S,Y,Y,,MI,US,FARMINGTON HILLS,30825 ORCHARD LAKE RD.,48334,
1975,SQAle Brewery #1975,US,1975,30,30,0,N,A,N,S,Y,Y,-85.963155,IN,US,EDINBURGH,11721 Executive Drive,46124,39.310411
3267,House of Brews#3267,US,3267,65,30,0,N,A,N,S,Y,Y,-95.694017,TX,US,Cypress,28720 Highway 290,77433,29.971472
1990,SQAle Brewery #1990,US,1990,15,15,0,N,A,N,S,Y,Y,-78.809947,SC,US,MYRTLE BEACH,10847 Kings Road,29572,33.760012
5953,House of Brews #5953,US,5953,45,45,3,N,A,N,S,Y,Y,,TX,US,COLLEGE STATION,2050E TEXAS AVENUE SOUTH,77840,
3977,House of Brews#3977,US,3977,65,65,3,N,A,N,S,Y,Y,-80.204559,FL,US,WELLINGTON,840 S. STATE RD. 7,33414,26.657062
5600,House of Brews #5600,US,5600,45,45,3,N,A,N,S,Y,Y,,AL,US,DECATUR,1241 POINT MALLARD PARKWAY,35601,
7622,Brewdis Brewery #7622,US,7622,35,35,0,N,A,N,S,Y,Y,-97.053372,TX,US,GRAND PRARIE,2950 W I-20,75052,32.680415
2479,Brewdis Brewery #2479,US,2479,45,45,0,N,A,N,S,Y,Y,-73.950522,NY,US,NEW YORK,264 W 125th Street,10027,40.809773
573,Brewdis #573,US,573,25,75,0,N,A,N,S,Y,Y,,IL,US,WHEATON,301 TOWN SQ,60187-3828,
2411,Brewdis Brewery #2411,US,2411,35,35,0,N,A,N,S,Y,Y,-73.859054,NY,US,BRONX,845 White Plains,10473,40.823269
9492,Brewdis #9492,US,9492,30,30,0,N,O,N,S,N,N,,NJ,US,WESTFIELD,234 E BROAD STREET,7090,
